True_Class,Pred_Class,True_Risk_pips,Pred_Risk_pips
2,1,0.0806949,0.12141638
2,1,0.103825614,0.1180497
2,1,0.10691339,0.11397353
2,1,0.10690624,0.11026574
2,1,0.10689855,0.10743315
2,1,0.106869996,0.10493141
2,1,0.10689966,0.11995282
2,1,0.09404292,0.11310405
2,1,0.09403471,0.1060591
2,1,0.078102924,0.11171544
2,1,0.066790655,0.11276935
0,1,0.10222953,0.11363043
1,1,0.10221693,0.107993685
0,1,0.10219016,0.11318304
0,1,0.10219016,0.10885425
0,1,0.10116208,0.11250088
0,1,0.1011678,0.11429169
0,1,0.09859502,0.101712115
1,1,0.098615274,0.10174151
1,1,0.09860464,0.09897906
0,1,0.09859148,0.10068411
1,1,0.09039176,0.10086614
0,1,0.08782111,0.0909283
2,1,0.097658254,0.13347736
2,1,0.069352046,0.112695724
2,1,0.072439566,0.10816567
1,1,0.07243213,0.10508103
1,1,0.07243734,0.10361984
1,1,0.06884823,0.10734985
1,1,0.06472857,0.10066689
1,1,0.06473124,0.09909504
2,1,0.06318677,0.10360433
2,1,0.060112208,0.1065495
1,1,0.060102947,0.11042607
2,1,0.05496933,0.10951708
1,0,0.05494421,0.15795666
1,0,0.054946184,0.15294077
1,1,0.04827172,0.14571115
2,1,0.08423907,0.12592036
2,1,0.088857844,0.13077354
2,1,0.094012484,0.125806
2,1,0.0939922,0.11689411
2,1,0.09399317,0.11941879
2,1,0.12633006,0.11506084
2,1,0.12634368,0.12090042
2,1,0.1263638,0.12932386
2,1,0.1263307,0.12931067
2,1,0.1540745,0.15737513
2,1,0.13610333,0.15999345
2,1,0.12993082,0.1567955
2,1,0.12987614,0.17221658
2,1,0.13089812,0.16841413
2,1,0.14785305,0.15887329
2,1,0.14786367,0.16674343
2,1,0.14784394,0.16437781
1,1,0.14777415,0.18024994
1,1,0.12115549,0.17387266
2,1,0.10472441,0.17081031
2,1,0.08930817,0.17317903
0,1,0.0892619,0.16742706
0,1,0.13906136,0.16953054
1,1,0.13904496,0.17509331
0,1,0.13901499,0.1868364
0,1,0.13902427,0.1798917
0,1,0.13285527,0.17548701
0,1,0.13440585,0.14119938
0,1,0.15135424,0.14208189
0,1,0.15137132,0.1397833
0,1,0.1868142,0.14192593
0,1,0.1980513,0.14000122
0,1,0.18466368,0.15871505
0,1,0.15498306,0.1949428
0,1,0.15508175,0.17566212
0,1,0.15444927,0.20656016
0,1,0.15858923,0.21027958
0,1,0.14164887,0.20613387
0,1,0.124756776,0.18892074
0,1,0.08884872,0.18809067
0,1,0.088843696,0.18435042
0,1,0.08012244,0.17634015
1,1,0.09146404,0.15876807
1,1,0.091450416,0.16136068
1,1,0.091438666,0.16106924
1,0,0.09913959,0.17231764
1,1,0.105329685,0.16745944
1,1,0.10533564,0.16417901
1,1,0.105335094,0.1644343
1,1,0.10534917,0.15368299
2,1,0.105356745,0.14915173
1,1,0.10532644,0.12820873
1,1,0.10531561,0.12264264
1,2,0.10534971,0.13638994
1,2,0.10176914,0.14242834
0,1,0.10172888,0.1303114
1,1,0.10170379,0.14099737
0,1,0.101688124,0.15813336
2,1,0.09402601,0.14695947
1,1,0.09400717,0.15571393
1,1,0.09403954,0.14913806
1,1,0.094042435,0.14250848
1,1,0.09401683,0.15480867
0,1,0.093997516,0.17235248
0,1,0.09403084,0.16026783
1,1,0.09405017,0.15174885
1,1,0.09457723,0.15173009
1,1,0.09456556,0.14422433
0,1,0.09503506,0.15778242
0,1,0.112508476,0.16642982
0,1,0.10888155,0.18612933
0,1,0.0996717,0.17096066
0,1,0.09969475,0.15605102
0,1,0.09969065,0.14497417
0,1,0.10994148,0.15445921
0,1,0.10123122,0.15187413
0,1,0.11153888,0.13326266
0,1,0.11513572,0.13411704
0,1,0.115130395,0.13378182
0,1,0.09918137,0.14263068
0,1,0.094573826,0.13630272
0,1,0.10282618,0.13081338
0,1,0.11670951,0.13407491
1,1,0.116728716,0.13076738
1,1,0.09973216,0.14209965
1,1,0.091010526,0.13650602
1,1,0.09101006,0.13593346
1,1,0.09102691,0.12912872
2,1,0.0936084,0.1226695
1,1,0.09361562,0.12045395
0,1,0.11365097,0.1402596
0,1,0.11367085,0.12349202
1,1,0.113692485,0.121322095
2,1,0.11370243,0.14747286
2,1,0.13478129,0.14436232
1,1,0.16196455,0.15566331
1,1,0.16196205,0.16025056
1,1,0.1619987,0.15315196
1,1,0.16198371,0.15409006
1,1,0.1619862,0.17135882
1,1,0.16196288,0.17878817
2,1,0.16200204,0.16279836
2,1,0.15799902,0.1481547
2,1,0.13532008,0.1470776
2,1,0.1224198,0.15821463
2,1,0.13111888,0.15716933
0,1,0.13108113,0.17746153
0,1,0.13110472,0.17624462
0,1,0.15730707,0.17173487
2,1,0.15738069,0.1592907
0,1,0.1573273,0.170229
1,1,0.15737988,0.18144192
0,1,0.15732405,0.18902096
0,1,0.15727311,0.20140791
0,1,0.15726341,0.20264444
1,1,0.15731354,0.18299966
1,1,0.15731677,0.17875528
1,0,0.16188964,0.22150792
1,1,0.16197705,0.21869342
2,1,0.16205955,0.21221834
2,1,0.14301589,0.20754918
1,1,0.13625029,0.23225617
2,1,0.13632178,0.2126393
2,1,0.13374142,0.17185628
2,2,0.1296403,0.1662322
2,1,0.10542122,0.17126943
1,1,0.10539792,0.18458332
1,1,0.14346907,0.18064621
2,1,0.14346096,0.17669193
1,1,0.13312156,0.17456293
1,2,0.13318661,0.16255555
0,1,0.13315785,0.16690272
1,2,0.1331777,0.17136045
2,1,0.13317086,0.16798127
1,1,0.1331209,0.1782225
1,1,0.15009381,0.18216856
0,1,0.15007761,0.18231471
1,1,0.15007453,0.17486951
1,1,0.15016483,0.15704915
1,1,0.12444207,0.16159974
0,1,0.12436916,0.18951644
1,1,0.124412,0.17784281
1,1,0.12445807,0.17202885
0,1,0.16817267,0.17250448
0,1,0.17991807,0.1979583
0,1,0.1798857,0.19621018
0,1,0.17988755,0.19284926
0,1,0.15776032,0.20230918
1,1,0.13779913,0.18446273
1,1,0.13365684,0.18925963
1,1,0.13112697,0.17227018
0,1,0.13109663,0.18259086
0,1,0.1310899,0.17892852
0,1,0.13776866,0.18523382
1,1,0.13783668,0.16512625
1,2,0.13789271,0.16476779
1,2,0.13788562,0.17962289
1,2,0.13788065,0.17412493
0,1,0.13781755,0.18398392
0,0,0.13780692,0.18764232
0,0,0.1413809,0.20683865
0,0,0.16710973,0.20503142
0,0,0.18049799,0.20562413
0,1,0.16868956,0.19157971
0,1,0.1677343,0.15925136
0,1,0.16773602,0.14790402
0,1,0.16769029,0.15850735
0,1,0.16769634,0.16055834
0,1,0.16411914,0.15110193
0,1,0.20013994,0.14735296
0,1,0.23098847,0.15635832
0,1,0.19764066,0.17071548
0,1,0.18633763,0.17402142
0,2,0.18077129,0.17180303
0,1,0.18072289,0.19414383
0,1,0.18480578,0.19308257
0,1,0.20075463,0.18883915
0,0,0.26413345,0.24675684
0,0,0.29707506,0.25040233
0,0,0.28785202,0.23799142
0,0,0.2709999,0.23047984
0,1,0.2710977,0.20624869
0,1,0.27118853,0.18651153
0,0,0.2710572,0.22629473
0,0,0.2710418,0.23881318
0,0,0.22987084,0.2384321
1,1,0.17995164,0.22964185
0,1,0.17274185,0.22311574
1,1,0.17278284,0.20905018
2,1,0.1728934,0.19069989
2,1,0.1502106,0.19800614
1,1,0.13880217,0.21084853
0,1,0.15996367,0.2137855
1,2,0.1796296,0.20413855
0,1,0.17953137,0.21782042
0,1,0.17947395,0.22544563
0,1,0.19701588,0.21838918
0,1,0.19705856,0.20193262
0,1,0.19698541,0.2208834
1,1,0.1899149,0.19358774
1,1,0.1898375,0.21006766
2,0,0.18983261,0.23849034
2,0,0.19184059,0.25557396
2,0,0.19195145,0.23382667
2,1,0.22406708,0.22012511
2,1,0.22403584,0.21891147
2,1,0.22406591,0.20337586
2,2,0.22404394,0.19191743
2,2,0.2127385,0.19589064
2,2,0.16359855,0.19338137
2,2,0.16356732,0.20062117
2,2,0.16360784,0.19046268
2,1,0.091800846,0.20863773
2,2,0.12323907,0.16518717
2,1,0.14795493,0.16317567
2,1,0.14023943,0.15835498
2,1,0.14688374,0.18099655
2,1,0.1469148,0.17796108
2,1,0.14690495,0.17010571
2,1,0.14588982,0.13364062
2,2,0.14591615,0.13489422
2,1,0.14590111,0.12713736
2,1,0.14589132,0.12741852
1,1,0.14586952,0.12245582
1,1,0.111827426,0.14289875
0,1,0.12826258,0.18198857
0,0,0.14471109,0.2103401
0,0,0.14470588,0.21115011
0,1,0.1241353,0.19301134
0,1,0.12208188,0.17521557
0,1,0.12212466,0.14694275
1,1,0.12212089,0.13111135
0,1,0.12210075,0.13717797
0,1,0.12209572,0.14076684
0,1,0.09841708,0.13844207
0,1,0.09638231,0.13861115
0,1,0.08502744,0.13612899
2,1,0.09227993,0.1300356
2,1,0.09227708,0.13105284
2,1,0.09229516,0.13486996
1,1,0.09227756,0.13681169
1,1,0.09225758,0.14747608
1,1,0.09226994,0.14511354
1,1,0.09225948,0.17313452
1,1,0.092268996,0.17160673
2,1,0.0922923,0.1591531
2,1,0.115010105,0.1498835
2,1,0.0917838,0.15091974
1,1,0.076816,0.15772077
1,0,0.07678552,0.18312305
1,0,0.076785915,0.18576312
1,1,0.0767966,0.16949071
2,1,0.0768065,0.15590554
1,1,0.076807685,0.13995096
1,1,0.07630715,0.126625
1,1,0.07113695,0.13099772
1,1,0.064431,0.13313124
1,1,0.0644217,0.13953598
1,1,0.052040126,0.15879944
1,1,0.048439875,0.14790064
1,1,0.044328526,0.13408826
0,1,0.088652484,0.099317655
0,1,0.08812889,0.099302046
0,1,0.08813206,0.093550995
0,1,0.08502832,0.09885379
0,1,0.081948206,0.09556782
1,1,0.081959605,0.09550586
1,1,0.08196848,0.10151966
1,1,0.0819537,0.095568575
1,1,0.08194862,0.09948134
1,1,0.07524571,0.09570159
1,1,0.07525153,0.09392331
1,1,0.08555819,0.092189424
2,1,0.096429035,0.115492836
2,1,0.09848762,0.10793022
2,1,0.09848559,0.105927564
2,1,0.098468326,0.1112811
2,1,0.09847747,0.11249644
2,1,0.09950454,0.117657065
2,1,0.09949582,0.120644085
2,1,0.099497356,0.11945214
2,1,0.09948967,0.12220885
2,1,0.09947736,0.12626186
2,1,0.070611276,0.13303539
2,1,0.06546662,0.12833099
1,1,0.050497245,0.12225944
0,1,0.06800548,0.13484135
1,1,0.06800969,0.13909683
1,1,0.06800583,0.12750283
1,1,0.06800548,0.12837297
1,1,0.064397804,0.1296148
1,1,0.064402446,0.113055095
1,1,0.064403445,0.11375006
1,1,0.06697751,0.110034764
1,1,0.06697544,0.10896571
1,1,0.07316306,0.10517684
1,1,0.073172495,0.10687452
0,1,0.0989344,0.11955321
2,1,0.09895122,0.13180608
1,1,0.098940514,0.12362665
0,1,0.09892522,0.1214492
1,1,0.09892573,0.13025314
1,1,0.109742336,0.12879853
2,1,0.13344944,0.10840771
2,1,0.14374997,0.1057091
2,1,0.14786726,0.103745006
2,1,0.14789546,0.10567114
2,1,0.15971561,0.10654452
2,1,0.17003034,0.10886829
2,1,0.1680681,0.14940415
1,1,0.14269744,0.17608742
2,1,0.14274156,0.18110006
2,1,0.14792442,0.16889086
2,1,0.17311557,0.18116812
2,1,0.18960765,0.18365644
2,1,0.17614701,0.17915791
2,1,0.17611708,0.18238458
2,1,0.17610258,0.17772283
1,1,0.17608806,0.17329119
1,1,0.17606449,0.17047808
1,1,0.17609623,0.16839308
2,2,0.17613159,0.18481909
2,2,0.16436097,0.20112115
2,2,0.11689944,0.19901945
1,2,0.10706363,0.20520611
1,1,0.10702396,0.2025289
1,1,0.107018456,0.19236772
1,0,0.10597417,0.18761517
1,1,0.10754736,0.18500803
2,1,0.12452531,0.18928064
2,1,0.14980541,0.17412971
2,1,0.16062933,0.1682477
2,1,0.16062686,0.16300084
2,1,0.18482481,0.1359012
2,1,0.15903734,0.13142125
2,1,0.16057643,0.13111971
2,1,0.175472,0.14693585
2,1,0.1760047,0.14253414
2,1,0.16571629,0.13735572
2,2,0.14201403,0.13971055
2,2,0.11677556,0.13073489
2,1,0.10029471,0.12705895
2,1,0.08998216,0.13739187
2,1,0.08894876,0.15077163
2,1,0.08792452,0.14772601
2,1,0.06168207,0.12024042
2,1,0.07041747,0.12304571
1,1,0.06475419,0.12491127
1,1,0.06474621,0.12819867
1,1,0.06474987,0.12699047
1,1,0.06474654,0.13011031
2,1,0.066814,0.11686758
1,1,0.053966817,0.10987148
2,1,0.0529348,0.10879191
1,1,0.052929085,0.11212002
2,1,0.06783633,0.11387522
2,1,0.07348936,0.11224149
2,1,0.09249172,0.100796044
2,1,0.10635838,0.101793975
2,1,0.10635565,0.10424295
2,1,0.10226,0.11134822
2,1,0.102266304,0.10945206
2,1,0.102241084,0.10891354
2,1,0.102241606,0.11575718
2,2,0.102263674,0.12780118
1,1,0.09915793,0.12037989
1,1,0.08631497,0.12690833
1,1,0.08630122,0.12549463
0,1,0.109907605,0.13084045
0,1,0.12837498,0.13228722
0,1,0.116053365,0.14058742
1,1,0.12376301,0.13557331
1,1,0.123779535,0.1291998
1,1,0.12427846,0.1305265
1,1,0.124275915,0.13131723
1,0,0.124274,0.18451715
1,0,0.124283575,0.17837061
1,0,0.12432316,0.16191375
1,1,0.12433593,0.15466873
1,1,0.1243238,0.15934372
2,1,0.12437811,0.13893017
0,2,0.2014813,0.16450073
0,2,0.20143574,0.15551648
0,1,0.20129196,0.15517406
0,1,0.20131782,0.1572404
0,1,0.19460948,0.16866478
0,1,0.19259115,0.1620999
0,1,0.27580187,0.14450952
0,1,0.29590055,0.13970654
0,1,0.32820398,0.15415087
0,1,0.33540672,0.15724498
0,1,0.33437258,0.15838334
0,1,0.2835903,0.14681616
0,1,0.2745939,0.19677459
0,1,0.29771087,0.21191227
0,1,0.43338114,0.21594468
0,1,0.4868269,0.20413661
0,1,0.47248384,0.19483808
0,1,0.45150673,0.18542998
0,1,0.34600118,0.20288034
0,1,0.33526975,0.19943947
0,1,0.338433,0.19270596
0,1,0.38829952,0.19866613
0,1,0.38838753,0.1942124
0,1,0.37648973,0.19902074
0,0,0.32880327,0.25208992
0,0,0.30356756,0.24300103
0,1,0.17544222,0.21824962
1,2,0.16990906,0.21728605
1,2,0.16993801,0.21661825
0,1,0.16978191,0.23816381
2,1,0.17605543,0.20766109
2,2,0.20501857,0.21181114
2,2,0.21957356,0.21639761
2,2,0.19894174,0.23161584
2,2,0.1968972,0.22347102
1,1,0.18994136,0.24080491
1,1,0.1900365,0.22979513
1,1,0.19001296,0.23152299
1,0,0.18997568,0.24362461
2,1,0.1900964,0.23472664
2,1,0.19012979,0.20985144
2,1,0.14773186,0.2145927
1,1,0.13571042,0.22077703
1,1,0.13570412,0.22196245
1,1,0.1413763,0.21897373
1,1,0.14137484,0.2044046
2,1,0.14143834,0.18662
2,1,0.14140403,0.19832894
2,1,0.14868353,0.16536935
2,1,0.14719705,0.1630917
2,1,0.13890466,0.17354904
2,1,0.12287359,0.18386771
2,1,0.106349476,0.17981334
2,1,0.09961805,0.18240751
1,1,0.076378815,0.15215088
1,1,0.07635675,0.1553642
1,1,0.07634218,0.16974689
2,1,0.076359905,0.15837786
1,1,0.07635557,0.15645134
0,1,0.110920794,0.15769415
0,1,0.17437601,0.15445766
0,1,0.1744129,0.14502552
0,1,0.17437242,0.15671866
0,1,0.1744201,0.14667854
0,1,0.1743976,0.14757667
0,1,0.1744021,0.14503744
0,1,0.1744228,0.18750519
0,0,0.17435442,0.21497306
1,0,0.1743904,0.20349245
1,0,0.17432025,0.22454907
2,0,0.20531127,0.20370531
2,1,0.20959274,0.15804908
2,1,0.20654117,0.14885223
2,1,0.21479282,0.16583453
2,1,0.2628888,0.16623184
2,1,0.23859815,0.17199965
2,1,0.22974026,0.17954437
1,1,0.20961979,0.18244539
2,2,0.20960248,0.19728184
2,2,0.20543738,0.19570172
2,2,0.20536953,0.19342487
1,1,0.20527844,0.20780644
0,1,0.20522234,0.21309724
0,1,0.2052721,0.20226564
1,1,0.20536424,0.23361775
1,0,0.20521493,0.25194415
1,0,0.19847816,0.26834118
2,0,0.2105111,0.2543476
2,1,0.21053174,0.24328478
2,1,0.22715656,0.2164377
2,1,0.21152447,0.2395955
2,0,0.21135981,0.2618974
2,0,0.21139033,0.2626723
2,0,0.21761551,0.25555855
2,1,0.27087268,0.23613702
2,1,0.27095655,0.21768668
2,2,0.2605107,0.22806302
2,2,0.24188724,0.23067328
2,2,0.23867702,0.21951821
2,2,0.23864011,0.2252253
2,1,0.19070297,0.22321814
2,1,0.18649988,0.22600707
2,2,0.18501054,0.18338123
2,1,0.18495907,0.1841933
2,2,0.17159906,0.17931262
2,2,0.16078496,0.19000132
0,1,0.14623271,0.21145447
1,1,0.23588914,0.2158202
0,1,0.26972076,0.22184175
0,1,0.2758649,0.21957241
0,1,0.2697513,0.19722053
0,1,0.2686042,0.21841294
0,1,0.24708135,0.19674173
0,1,0.24715386,0.17972352
0,1,0.24711442,0.22098657
1,1,0.24710679,0.2150102
0,1,0.2367997,0.20916952
1,1,0.21217427,0.19444928
2,2,0.21279226,0.19053002
1,1,0.21271555,0.20217362
2,2,0.21306671,0.18697016
2,1,0.2051832,0.21603225
2,1,0.22325227,0.2201165
2,1,0.22326033,0.22228217
2,1,0.22175351,0.21256125
0,1,0.19378147,0.2343283
0,1,0.2735365,0.19469962
0,1,0.36198303,0.21428853
0,1,0.3620893,0.21244417
0,0,0.36197743,0.2174279
0,1,0.36209863,0.20185876
0,1,0.36207998,0.19110005
0,0,0.36200166,0.2567532
0,0,0.36186752,0.27784634
0,0,0.34381595,0.27710325
0,0,0.26582593,0.24839273
0,0,0.2658081,0.24317625
2,1,0.22478977,0.2175973
2,1,0.22489528,0.2335305
2,1,0.1765307,0.2189444
1,0,0.15880954,0.2571096
1,0,0.1588595,0.26755044
1,1,0.15891689,0.2628121
1,1,0.15894149,0.24624911
1,2,0.14240457,0.21092726
1,2,0.12482527,0.19304755
0,1,0.12937078,0.19749986
1,1,0.12942013,0.19798931
1,1,0.12940413,0.2010522
0,1,0.1273058,0.2012829
0,0,0.11289998,0.21597359
1,0,0.099488124,0.21799085
2,1,0.104167745,0.20096016
2,1,0.106763765,0.19317713
2,1,0.13928942,0.18560174
2,1,0.15064126,0.17987312
2,1,0.15063271,0.14325842
2,2,0.15065913,0.14389203
2,2,0.15065369,0.14488085
2,1,0.13665289,0.15840794
2,1,0.13663667,0.1717311
2,1,0.1366571,0.16600998
2,2,0.12586728,0.17960584
1,2,0.07836748,0.1675458
1,1,0.06959444,0.16503716
2,1,0.06650136,0.1671342
1,1,0.05564916,0.1794063
1,1,0.04998789,0.17625685
0,1,0.10668618,0.1195217
1,1,0.10667904,0.119877234
0,1,0.10150924,0.13076575
0,1,0.1185176,0.13535073
0,1,0.2092503,0.12092002
0,1,0.210828,0.11696905
0,1,0.21079649,0.11021499
0,1,0.21082039,0.109866075
0,1,0.21081279,0.11383741
0,1,0.2107802,0.11464179
0,1,0.2107639,0.11279011
0,1,0.1762714,0.10664834
0,0,0.1825561,0.21292984
0,0,0.18248834,0.233385
0,0,0.1809297,0.22600417
0,1,0.14083563,0.2090109
0,1,0.20912184,0.19291131
0,1,0.21064153,0.18555537
0,1,0.21061216,0.12897468
0,1,0.210535,0.15180717
0,1,0.2105285,0.16581072
0,1,0.2105426,0.16953416
0,1,0.21054369,0.16711499
0,1,0.21730602,0.15057331
0,0,0.22755183,0.25574
0,0,0.21816607,0.2990496
0,0,0.18934117,0.29174498
0,0,0.12286534,0.27926147
1,1,0.111071505,0.26192603
2,1,0.11109274,0.24582595
1,0,0.11104741,0.22118682
1,0,0.111022756,0.23077385
1,0,0.11101759,0.23875166
1,0,0.100711696,0.23805726
2,1,0.11933298,0.22226274
2,1,0.14418158,0.19738543
2,1,0.17616093,0.16956691
2,1,0.17669031,0.16889529
2,1,0.2025013,0.171404
2,1,0.2128429,0.18162607
2,1,0.21330221,0.18106565
2,1,0.23188555,0.17923078
2,1,0.2318628,0.1865066
2,2,0.23190112,0.18976906
2,1,0.23187956,0.19307534
2,1,0.19261256,0.1989941
2,1,0.17398308,0.1939943
2,1,0.16413157,0.18752
1,1,0.1542374,0.19757581
1,1,0.0866569,0.20133796
0,1,0.086621605,0.20118879
0,1,0.11909979,0.19251075
0,1,0.15160345,0.19041567
0,1,0.16499609,0.19386733
0,1,0.23306297,0.16095555
0,1,0.2186807,0.16452679
0,1,0.21868746,0.16410498
0,1,0.21869197,0.16751842
0,1,0.21860741,0.17619975
0,1,0.21191466,0.18120986
0,0,0.20943381,0.24200046
1,0,0.20940897,0.24829103
1,0,0.18618996,0.24470547
2,0,0.20690046,0.22887924
2,1,0.2152547,0.1983268
2,1,0.24783531,0.18205036
2,1,0.24799281,0.15790598
2,1,0.23036952,0.1657323
2,1,0.2163742,0.17863962
2,1,0.21628262,0.20966434
2,1,0.21637867,0.20234282
2,1,0.19054799,0.20225175
2,2,0.14349128,0.19749254
1,1,0.09852979,0.18946648
1,1,0.09851302,0.1831631
1,1,0.09848864,0.18930346
0,1,0.122713305,0.18453799
0,1,0.1407572,0.1818722
1,1,0.11759366,0.14251654
1,1,0.11761065,0.14390069
1,1,0.11760822,0.1428797
0,1,0.11755728,0.16245529
0,1,0.11293025,0.16649427
1,1,0.11294773,0.15703799
1,0,0.117589414,0.18792412
2,0,0.15734951,0.1747166
1,0,0.15936543,0.19152173
2,0,0.15938187,0.19494171
2,1,0.15945753,0.16486584
2,1,0.1310758,0.15597679
2,1,0.12071251,0.15046129
2,1,0.12892579,0.18019556
2,1,0.12895837,0.1770662
2,1,0.12897435,0.16320382
2,1,0.122273356,0.15617797
2,1,0.122258216,0.159756
2,1,0.08249889,0.16444969
1,1,0.08195242,0.19320978
1,1,0.08197947,0.18288395
2,1,0.08196679,0.17749766
2,1,0.108279236,0.1645998
2,1,0.12735963,0.16069537
2,2,0.12632316,0.1396036
2,1,0.122156136,0.13306841
2,1,0.122156136,0.14039436
2,1,0.12215424,0.13704771
1,1,0.1221511,0.13697477
0,1,0.14531888,0.14250189
1,1,0.14533985,0.15774953
2,2,0.14535633,0.15684941
2,2,0.14537881,0.1615513
2,2,0.14584397,0.1670417
2,1,0.18288034,0.16382158
2,1,0.20915544,0.1597401
2,0,0.2523653,0.21734941
2,0,0.26942375,0.21794085
2,0,0.27148154,0.21730109
2,0,0.29985625,0.21981975
2,1,0.2999969,0.18259689
2,1,0.26961127,0.1690271
2,2,0.25926232,0.20204672
2,2,0.207098,0.1860507
2,2,0.20707133,0.181859
1,1,0.207034,0.19205277
0,1,0.20694554,0.19623958
0,1,0.2069253,0.19408692
0,1,0.27319592,0.17967397
0,1,0.2741826,0.20110257
0,0,0.27416003,0.20956561
0,0,0.23968974,0.22169097
0,1,0.21609718,0.19466953
1,1,0.21872604,0.17012732
2,1,0.2405902,0.18760398
1,1,0.24048364,0.20913681
1,0,0.24035616,0.23919111
2,1,0.2528087,0.23595832
2,1,0.25337055,0.2234337
2,1,0.25344363,0.20315342
2,2,0.25365794,0.22117083
2,2,0.25970545,0.22447339
2,2,0.25399932,0.22605112
2,2,0.20186935,0.24450606
2,2,0.19870584,0.22658998
2,1,0.24181433,0.22518519
2,1,0.28870055,0.21129021
2,2,0.27594587,0.20719045
2,1,0.24854629,0.2127452
2,1,0.293685,0.22871539
2,1,0.29370162,0.23590975
2,1,0.31859592,0.22882049
2,2,0.27884674,0.22035788
2,2,0.24374065,0.21513444
2,2,0.25245383,0.2125638
2,2,0.24518622,0.21216571
2,1,0.22670025,0.20888865
2,1,0.19522922,0.21013696
2,2,0.20489173,0.18605442
2,2,0.19112305,0.19082668
2,1,0.18285668,0.1969455
2,1,0.16684206,0.2181884
2,1,0.15609035,0.20996666
2,1,0.1406311,0.22725846
2,1,0.14060728,0.18310003
2,2,0.14476386,0.17717023
2,1,0.12314449,0.17951551
2,2,0.12775913,0.1901556
2,1,0.16880538,0.18548144
2,1,0.16873093,0.18711013
2,1,0.18822733,0.1829171
2,1,0.218046,0.17699741
2,1,0.19847274,0.18543012
2,1,0.1985379,0.17624909
2,1,0.19279382,0.19412929
2,1,0.19286403,0.18817386
2,2,0.17027387,0.19071652
2,2,0.16152686,0.18204711
2,2,0.13583961,0.1763369
2,1,0.10353081,0.18574984
1,1,0.10348043,0.19206557
2,1,0.10349845,0.18383536
2,1,0.13265452,0.18924809
1,1,0.13261445,0.21172452
2,1,0.13885829,0.1874187
1,1,0.13065666,0.18772075
2,1,0.14704902,0.18187508
1,1,0.14703622,0.17575708
0,1,0.22021243,0.13644803
0,1,0.22996865,0.13741904
1,1,0.23001578,0.13522029
1,1,0.23000517,0.13352348
0,1,0.2300252,0.13187937
0,1,0.22993803,0.129058
0,0,0.2498528,0.21221666
0,0,0.24987072,0.21643995
0,1,0.24986559,0.21507287
0,1,0.25002563,0.18872054
0,1,0.24991038,0.20915592
0,1,0.2868588,0.19817445
0,1,0.21879147,0.22652315
0,1,0.22295344,0.22235508
0,1,0.22950232,0.24139157
0,1,0.19931445,0.23196691
1,1,0.195792,0.21789783
0,1,0.19579402,0.21213222
0,0,0.19575287,0.22568503
0,1,0.19581911,0.22135916
0,1,0.19577394,0.22772259
1,1,0.17631261,0.2358999
1,1,0.16559857,0.21695563
2,1,0.20820513,0.19527984
2,2,0.21297342,0.19298038
2,2,0.24223638,0.20952559
2,2,0.24729109,0.2103872
2,1,0.27177814,0.2333258
2,1,0.32195055,0.22881608
2,1,0.35889706,0.22048338
2,2,0.35899645,0.21044141
2,2,0.3591014,0.21964008
2,2,0.3056003,0.21367127
2,2,0.38492882,0.2251932
2,2,0.34808552,0.2166109
2,1,0.3140578,0.22519946
2,2,0.2915437,0.23357628
2,2,0.27915218,0.22481745
2,2,0.23086649,0.21977723
2,2,0.24723081,0.2209626
2,1,0.27728608,0.22360158
2,1,0.2772407,0.21721259
2,2,0.27727047,0.20674735
2,2,0.27739677,0.21583149
2,2,0.21894151,0.21348125
2,1,0.1880458,0.24366207
1,1,0.18804485,0.23387156
1,1,0.18807463,0.21748
2,1,0.1880756,0.21870768
2,1,0.15638494,0.21848388
2,1,0.15633781,0.2233967
0,1,0.15625797,0.24303088
0,1,0.15116617,0.23621242
1,1,0.15381785,0.21367763
0,1,0.16300876,0.22191405
0,0,0.16287476,0.24654639
2,1,0.1552557,0.24303254
2,0,0.1971037,0.251557
2,1,0.19720541,0.21778801
2,1,0.19730015,0.19434898
1,1,0.19720641,0.2160179
0,1,0.19711074,0.22660711
0,1,0.1971339,0.2200934
1,1,0.19719432,0.20291488
1,1,0.19727293,0.18956642
1,1,0.19729511,0.18950684
1,2,0.18659483,0.20892835
1,1,0.18490992,0.21402423
0,1,0.18480891,0.22772479
0,1,0.15620294,0.2311624
0,1,0.14702503,0.2222041
1,1,0.10372384,0.20258284
0,1,0.08581674,0.20778416
1,1,0.08583428,0.20761119
1,1,0.08584612,0.203281
1,1,0.09195731,0.21031746
2,1,0.0920109,0.18936808
1,1,0.09201513,0.18006948
1,2,0.06695562,0.1461231
1,1,0.07766078,0.14433758
0,1,0.07764253,0.16167612
1,1,0.0776576,0.15804851
2,1,0.07767586,0.14933185
1,1,0.07765245,0.1588182
1,1,0.07766871,0.15232673
1,1,0.07766315,0.15215394
0,1,0.07765046,0.16619913
0,1,0.07867539,0.17228037
0,1,0.09350187,0.15566374
0,1,0.11958788,0.13496986
0,1,0.11959216,0.12961835
0,1,0.119582385,0.12374662
0,1,0.11957077,0.122072935
0,1,0.119562216,0.1254666
0,1,0.119543895,0.12142772
0,1,0.11136028,0.121850275
0,0,0.1098306,0.19409926
0,0,0.10116958,0.18503933
0,1,0.061845765,0.17185088
0,1,0.061847027,0.16961804
1,1,0.05622486,0.16652751
